Bar Name,Brand Name,Date,Net Usage (ml)
Brown's Bar,Jim Beam,2023-10-02,442.8
Brown's Bar,Jim Beam,2023-10-09,338.05
Brown's Bar,Jim Beam,2023-10-16,740.0500000000001
Brown's Bar,Jim Beam,2023-10-23,488.89
Brown's Bar,Jim Beam,2023-10-30,878.17
Brown's Bar,Jim Beam,2023-11-06,1023.52
Brown's Bar,Jim Beam,2023-11-13,1581.9
Brown's Bar,Jim Beam,2023-11-20,548.19
Brown's Bar,Jim Beam,2023-11-27,312.54
Brown's Bar,Jim Beam,2023-12-11,466.06
Brown's Bar,Jim Beam,2023-12-18,203.45
Brown's Bar,Jim Beam,2023-12-25,0.0
Brown's Bar,Jim Beam,2024-01-01,692.3299999999999
Brown's Bar,Malibu,2023-01-09,361.04
Brown's Bar,Malibu,2023-01-16,399.42
Brown's Bar,Malibu,2023-01-30,186.41
Brown's Bar,Malibu,2023-02-06,466.79
Brown's Bar,Malibu,2023-02-13,578.77
Brown's Bar,Malibu,2023-02-20,0.0
Brown's Bar,Malibu,2023-02-27,1118.9099999999999
Brown's Bar,Malibu,2023-03-06,572.7
Brown's Bar,Malibu,2023-03-20,570.3
Brown's Bar,Malibu,2023-03-27,1147.81
Brown's Bar,Malibu,2023-04-03,470.18
Brown's Bar,Malibu,2023-04-10,0.0
Brown's Bar,Malibu,2023-04-17,0.0
Brown's Bar,Malibu,2023-05-29,389.38
Brown's Bar,Malibu,2023-06-05,274.27
Brown's Bar,Malibu,2023-06-12,498.84999999999997
Brown's Bar,Malibu,2023-06-19,545.64
Brown's Bar,Malibu,2023-06-26,1320.21
Brown's Bar,Malibu,2023-07-03,481.64
Brown's Bar,Malibu,2023-07-10,485.78
Brown's Bar,Malibu,2023-07-24,535.3
Brown's Bar,Malibu,2023-08-07,126.03
Brown's Bar,Malibu,2023-08-14,907.79
Brown's Bar,Malibu,2023-08-21,357.22
Brown's Bar,Malibu,2023-08-28,508.83000000000004
Brown's Bar,Malibu,2023-09-04,417.71
Brown's Bar,Malibu,2023-10-09,275.05
Brown's Bar,Malibu,2023-10-23,543.89
Brown's Bar,Malibu,2023-10-30,534.5
Brown's Bar,Malibu,2023-11-06,273.33
Brown's Bar,Malibu,2023-11-13,0.0
Brown's Bar,Malibu,2023-11-20,459.82
Brown's Bar,Malibu,2023-11-27,219.72
Brown's Bar,Malibu,2023-12-04,235.42000000000002
Brown's Bar,Malibu,2023-12-11,308.83
Brown's Bar,Malibu,2023-12-18,1014.0600000000001
Brown's Bar,Malibu,2023-12-25,887.69
Brown's Bar,Malibu,2024-01-01,1583.74
Brown's Bar,Miller,2023-01-09,135.16
Brown's Bar,Miller,2023-02-06,442.45
Brown's Bar,Miller,2023-02-13,907.38
Brown's Bar,Miller,2023-02-27,430.78
Brown's Bar,Miller,2023-03-06,435.0
Brown's Bar,Miller,2023-03-13,462.64
Brown's Bar,Miller,2023-03-20,0.0
Brown's Bar,Miller,2023-03-27,0.0
Brown's Bar,Miller,2023-04-03,0.0
Brown's Bar,Miller,2023-04-10,267.79
Brown's Bar,Miller,2023-04-17,0.0
Brown's Bar,Miller,2023-04-24,173.76
Brown's Bar,Miller,2023-05-01,116.93
Brown's Bar,Miller,2023-05-08,0.0
Brown's Bar,Miller,2023-05-15,0.0
Brown's Bar,Miller,2023-05-22,0.0
Brown's Bar,Miller,2023-05-29,931.6700000000001
Brown's Bar,Miller,2023-06-12,992.36
Brown's Bar,Miller,2023-06-26,383.19
Brown's Bar,Miller,2023-07-10,1650.6
Brown's Bar,Miller,2023-07-17,268.63
Brown's Bar,Miller,2023-07-24,756.1600000000001
Brown's Bar,Miller,2023-07-31,659.19
Brown's Bar,Miller,2023-08-21,1113.9099999999999
Brown's Bar,Miller,2023-08-28,350.6
Brown's Bar,Miller,2023-09-04,280.09
Brown's Bar,Miller,2023-09-11,567.81
Brown's Bar,Miller,2023-09-18,636.06
Brown's Bar,Miller,2023-10-02,1012.56
Brown's Bar,Miller,2023-10-09,696.6899999999999
Brown's Bar,Miller,2023-10-16,1236.25
Brown's Bar,Miller,2023-10-23,540.24
Brown's Bar,Miller,2023-10-30,189.65
Brown's Bar,Miller,2023-11-13,254.1
Brown's Bar,Miller,2023-12-04,453.23
Brown's Bar,Miller,2023-12-11,136.03
Brown's Bar,Smirnoff,2023-01-09,407.21
Brown's Bar,Smirnoff,2023-01-23,502.49
Brown's Bar,Smirnoff,2023-01-30,155.66
Brown's Bar,Smirnoff,2023-02-13,0.0
Brown's Bar,Smirnoff,2023-02-20,0.0
Brown's Bar,Smirnoff,2023-02-27,0.0
Brown's Bar,Smirnoff,2023-03-06,0.0
Brown's Bar,Smirnoff,2023-03-20,0.0
Brown's Bar,Smirnoff,2023-04-03,1073.57
Brown's Bar,Smirnoff,2023-04-10,242.29
Brown's Bar,Smirnoff,2023-04-17,0.0
Brown's Bar,Smirnoff,2023-04-24,0.0
Brown's Bar,Smirnoff,2023-05-08,699.4
Brown's Bar,Smirnoff,2023-05-15,509.06
Brown's Bar,Smirnoff,2023-05-29,822.9200000000001
Brown's Bar,Smirnoff,2023-06-05,893.95
Brown's Bar,Smirnoff,2023-06-12,974.24
Brown's Bar,Smirnoff,2023-06-19,327.54
Brown's Bar,Smirnoff,2023-07-03,658.16
Brown's Bar,Smirnoff,2023-07-10,512.74
Brown's Bar,Smirnoff,2023-07-17,296.51
Brown's Bar,Smirnoff,2023-07-31,946.3100000000001
Brown's Bar,Smirnoff,2023-08-07,538.33
Brown's Bar,Smirnoff,2023-08-14,1080.44
Brown's Bar,Smirnoff,2023-08-21,312.03999999999996
Brown's Bar,Smirnoff,2023-08-28,0.0
Brown's Bar,Smirnoff,2023-09-04,0.0
Brown's Bar,Smirnoff,2023-09-18,0.0
Brown's Bar,Smirnoff,2023-09-25,474.5
Brown's Bar,Smirnoff,2023-10-16,459.1
Brown's Bar,Smirnoff,2023-10-23,817.27
Brown's Bar,Smirnoff,2023-10-30,706.5899999999999
Brown's Bar,Smirnoff,2023-11-06,257.14
Brown's Bar,Smirnoff,2023-11-13,1112.49
Brown's Bar,Smirnoff,2023-11-27,352.84
Brown's Bar,Smirnoff,2023-12-04,667.16
Brown's Bar,Smirnoff,2023-12-11,331.4
Brown's Bar,Smirnoff,2023-12-18,167.81
Brown's Bar,Smirnoff,2023-12-25,0.0
Brown's Bar,Smirnoff,2024-01-01,803.13
Brown's Bar,Sutter Home,2023-01-09,455.42
Brown's Bar,Sutter Home,2023-01-16,766.31
Brown's Bar,Sutter Home,2023-01-23,68.94
Brown's Bar,Sutter Home,2023-01-30,0.0
Brown's Bar,Sutter Home,2023-02-27,697.74
Brown's Bar,Sutter Home,2023-03-06,0.0
Brown's Bar,Sutter Home,2023-03-20,0.0
Brown's Bar,Sutter Home,2023-03-27,0.0
Brown's Bar,Sutter Home,2023-04-03,0.0
Brown's Bar,Sutter Home,2023-04-10,0.0
Brown's Bar,Sutter Home,2023-04-17,0.0
Brown's Bar,Sutter Home,2023-04-24,720.21
Brown's Bar,Sutter Home,2023-05-08,444.82
Brown's Bar,Sutter Home,2023-05-15,1396.61
Brown's Bar,Sutter Home,2023-05-22,172.04
Brown's Bar,Sutter Home,2023-05-29,1230.93
Brown's Bar,Sutter Home,2023-06-05,182.79
Brown's Bar,Sutter Home,2023-06-12,1093.5
Brown's Bar,Sutter Home,2023-06-19,375.04
Brown's Bar,Sutter Home,2023-06-26,1160.96
Brown's Bar,Sutter Home,2023-07-03,150.08
Brown's Bar,Sutter Home,2023-07-10,855.8
Brown's Bar,Sutter Home,2023-07-17,416.29
Brown's Bar,Sutter Home,2023-07-24,737.0899999999999
Brown's Bar,Sutter Home,2023-07-31,1122.84
Brown's Bar,Sutter Home,2023-08-07,492.45
Brown's Bar,Sutter Home,2023-08-14,184.56
Brown's Bar,Sutter Home,2023-08-21,516.95
Brown's Bar,Sutter Home,2023-08-28,751.66
Brown's Bar,Sutter Home,2023-09-04,363.11
Brown's Bar,Sutter Home,2023-09-11,593.83
Brown's Bar,Sutter Home,2023-09-18,1217.34
Brown's Bar,Sutter Home,2023-09-25,527.64
Brown's Bar,Sutter Home,2023-10-02,352.97
Brown's Bar,Sutter Home,2023-10-23,667.53
Brown's Bar,Sutter Home,2023-10-30,575.3
Brown's Bar,Sutter Home,2023-11-06,539.0699999999999
Brown's Bar,Sutter Home,2023-11-13,633.08
Brown's Bar,Sutter Home,2023-11-20,160.28
Brown's Bar,Sutter Home,2023-11-27,703.25
Brown's Bar,Sutter Home,2023-12-04,179.96
Brown's Bar,Sutter Home,2023-12-18,128.53
Brown's Bar,Yellow Tail,2023-01-02,535.95
Brown's Bar,Yellow Tail,2023-01-09,552.5
Brown's Bar,Yellow Tail,2023-01-23,1078.0700000000002
Brown's Bar,Yellow Tail,2023-01-30,0.0
Brown's Bar,Yellow Tail,2023-02-06,252.41
Brown's Bar,Yellow Tail,2023-02-13,927.16
Brown's Bar,Yellow Tail,2023-02-20,0.0
Brown's Bar,Yellow Tail,2023-02-27,416.0
Brown's Bar,Yellow Tail,2023-03-06,682.76
Brown's Bar,Yellow Tail,2023-03-13,852.06
Brown's Bar,Yellow Tail,2023-03-20,686.98
Brown's Bar,Yellow Tail,2023-03-27,1031.39
Brown's Bar,Yellow Tail,2023-04-10,498.46
Brown's Bar,Yellow Tail,2023-04-17,615.63
Brown's Bar,Yellow Tail,2023-04-24,990.05
Brown's Bar,Yellow Tail,2023-05-01,394.13
Brown's Bar,Yellow Tail,2023-05-08,397.5
Brown's Bar,Yellow Tail,2023-05-15,620.19
Brown's Bar,Yellow Tail,2023-05-22,455.96
Brown's Bar,Yellow Tail,2023-05-29,612.55
Brown's Bar,Yellow Tail,2023-06-05,646.23
Brown's Bar,Yellow Tail,2023-06-12,531.8299999999999
Brown's Bar,Yellow Tail,2023-06-19,472.12
Brown's Bar,Yellow Tail,2023-07-03,556.2
Brown's Bar,Yellow Tail,2023-07-10,0.0
Brown's Bar,Yellow Tail,2023-07-17,1140.68
Brown's Bar,Yellow Tail,2023-07-24,931.46
Brown's Bar,Yellow Tail,2023-07-31,508.9
Brown's Bar,Yellow Tail,2023-08-07,539.16
Brown's Bar,Yellow Tail,2023-08-14,342.2
Brown's Bar,Yellow Tail,2023-08-21,164.65
Brown's Bar,Yellow Tail,2023-08-28,829.0699999999999
Brown's Bar,Yellow Tail,2023-09-04,1299.78
Brown's Bar,Yellow Tail,2023-09-11,315.52
Brown's Bar,Yellow Tail,2023-09-18,501.34
Brown's Bar,Yellow Tail,2023-09-25,1589.1599999999999
Brown's Bar,Yellow Tail,2023-10-09,831.41
Brown's Bar,Yellow Tail,2023-10-16,544.0
Brown's Bar,Yellow Tail,2023-10-23,677.96
Brown's Bar,Yellow Tail,2023-10-30,271.7
Brown's Bar,Yellow Tail,2023-11-06,828.42
Brown's Bar,Yellow Tail,2023-11-13,217.05
Brown's Bar,Yellow Tail,2023-11-20,780.38
Brown's Bar,Yellow Tail,2023-11-27,0.0
Brown's Bar,Yellow Tail,2023-12-04,905.39
Brown's Bar,Yellow Tail,2023-12-11,312.9
Brown's Bar,Yellow Tail,2023-12-18,1809.54
Brown's Bar,Yellow Tail,2024-01-01,441.83
Johnson's Bar,Absolut,2023-01-09,224.63
Johnson's Bar,Absolut,2023-01-16,779.3599999999999
Johnson's Bar,Absolut,2023-01-23,779.0
Johnson's Bar,Absolut,2023-01-30,377.82
Johnson's Bar,Absolut,2023-02-06,215.34
Johnson's Bar,Absolut,2023-02-13,438.90999999999997
Johnson's Bar,Absolut,2023-02-20,1653.71
Johnson's Bar,Absolut,2023-03-06,562.65
Johnson's Bar,Absolut,2023-03-13,610.53
Johnson's Bar,Absolut,2023-03-20,734.63
Johnson's Bar,Absolut,2023-03-27,835.94
Johnson's Bar,Absolut,2023-04-03,368.18
Johnson's Bar,Absolut,2023-04-10,1189.17
Johnson's Bar,Absolut,2023-04-17,0.0
Johnson's Bar,Absolut,2023-05-01,180.4
Johnson's Bar,Absolut,2023-05-08,759.54
Johnson's Bar,Absolut,2023-05-15,191.16
Johnson's Bar,Absolut,2023-05-22,369.71
Johnson's Bar,Absolut,2023-05-29,103.04
Johnson's Bar,Absolut,2023-06-12,783.8599999999999
Johnson's Bar,Absolut,2023-06-19,623.15
Johnson's Bar,Absolut,2023-07-10,927.01
Johnson's Bar,Absolut,2023-07-17,1092.25
Johnson's Bar,Absolut,2023-07-24,653.52
Johnson's Bar,Absolut,2023-07-31,497.39
Johnson's Bar,Absolut,2023-08-07,561.08
Johnson's Bar,Absolut,2023-08-14,954.27
Johnson's Bar,Absolut,2023-08-21,507.91
Johnson's Bar,Absolut,2023-08-28,412.61
Johnson's Bar,Absolut,2023-09-04,1087.1799999999998
Johnson's Bar,Absolut,2023-09-11,163.08
Johnson's Bar,Absolut,2023-09-18,342.12
Johnson's Bar,Absolut,2023-09-25,992.5
Johnson's Bar,Absolut,2023-10-02,335.22
Johnson's Bar,Absolut,2023-10-09,547.13
Johnson's Bar,Absolut,2023-10-16,669.35
Johnson's Bar,Absolut,2023-10-23,405.84
Johnson's Bar,Absolut,2023-10-30,199.93
Johnson's Bar,Absolut,2023-11-13,983.99
Johnson's Bar,Absolut,2023-11-20,826.9200000000001
Johnson's Bar,Absolut,2023-11-27,507.61
Johnson's Bar,Absolut,2023-12-04,588.34
Johnson's Bar,Absolut,2023-12-11,477.8
Johnson's Bar,Absolut,2023-12-18,556.53
Johnson's Bar,Bacardi,2023-01-16,1108.1100000000001
Johnson's Bar,Bacardi,2023-01-23,585.6800000000001
Johnson's Bar,Bacardi,2023-01-30,741.61
Johnson's Bar,Bacardi,2023-02-06,417.27
Johnson's Bar,Bacardi,2023-02-13,744.74
Johnson's Bar,Bacardi,2023-02-20,381.57
Johnson's Bar,Bacardi,2023-02-27,826.14
Johnson's Bar,Bacardi,2023-03-20,337.37
Johnson's Bar,Bacardi,2023-03-27,905.47
Johnson's Bar,Bacardi,2023-04-03,930.9
Johnson's Bar,Bacardi,2023-04-24,83.88
Johnson's Bar,Bacardi,2023-05-01,0.0
Johnson's Bar,Bacardi,2023-05-08,0.0
Johnson's Bar,Bacardi,2023-05-15,370.18
Johnson's Bar,Bacardi,2023-05-22,413.54
Johnson's Bar,Bacardi,2023-05-29,182.34
Johnson's Bar,Bacardi,2023-06-05,128.92
Johnson's Bar,Bacardi,2023-06-19,933.1299999999999
Johnson's Bar,Bacardi,2023-06-26,785.1
Johnson's Bar,Bacardi,2023-07-03,443.86
Johnson's Bar,Bacardi,2023-07-10,0.0
Johnson's Bar,Bacardi,2023-07-24,0.0
Johnson's Bar,Bacardi,2023-07-31,0.0
Johnson's Bar,Bacardi,2023-08-07,216.19
Johnson's Bar,Bacardi,2023-08-14,555.14
Johnson's Bar,Bacardi,2023-08-21,545.63
Johnson's Bar,Bacardi,2023-08-28,407.7
Johnson's Bar,Bacardi,2023-09-11,302.17
Johnson's Bar,Bacardi,2023-09-18,418.28999999999996
Johnson's Bar,Bacardi,2023-09-25,746.15
Johnson's Bar,Bacardi,2023-10-09,359.42
Johnson's Bar,Bacardi,2023-10-23,941.9
Johnson's Bar,Bacardi,2023-10-30,496.36
Johnson's Bar,Bacardi,2023-11-13,524.11
Johnson's Bar,Bacardi,2023-11-20,550.14
Johnson's Bar,Bacardi,2023-11-27,438.90999999999997
Johnson's Bar,Bacardi,2023-12-04,216.73
Johnson's Bar,Bacardi,2023-12-11,619.57
Johnson's Bar,Bacardi,2023-12-18,193.93
Johnson's Bar,Bacardi,2023-12-25,503.76
Johnson's Bar,Bacardi,2024-01-01,355.66
Johnson's Bar,Barefoot,2023-01-09,779.26
Johnson's Bar,Barefoot,2023-01-16,298.71000000000004
Johnson's Bar,Barefoot,2023-01-23,1050.37
Johnson's Bar,Barefoot,2023-01-30,231.88
Johnson's Bar,Barefoot,2023-02-06,105.83
Johnson's Bar,Barefoot,2023-02-13,535.22
Johnson's Bar,Barefoot,2023-02-20,407.42
Johnson's Bar,Barefoot,2023-02-27,612.38
Johnson's Bar,Barefoot,2023-03-13,0.0
Johnson's Bar,Barefoot,2023-03-27,524.95
Johnson's Bar,Barefoot,2023-04-03,1031.8899999999999
Johnson's Bar,Barefoot,2023-04-10,715.86
Johnson's Bar,Barefoot,2023-04-17,1003.2
Johnson's Bar,Barefoot,2023-04-24,651.64
Johnson's Bar,Barefoot,2023-05-01,486.56
Johnson's Bar,Barefoot,2023-05-08,279.1
Johnson's Bar,Barefoot,2023-05-15,1109.03
Johnson's Bar,Barefoot,2023-05-22,729.85
Johnson's Bar,Barefoot,2023-05-29,310.37
Johnson's Bar,Barefoot,2023-06-05,559.57
Johnson's Bar,Barefoot,2023-06-12,527.82
Johnson's Bar,Barefoot,2023-06-19,1993.19
Johnson's Bar,Barefoot,2023-06-26,587.13
Johnson's Bar,Barefoot,2023-07-03,433.29
Johnson's Bar,Barefoot,2023-07-17,772.23
Johnson's Bar,Barefoot,2023-07-24,559.46
Johnson's Bar,Barefoot,2023-08-07,747.2
Johnson's Bar,Barefoot,2023-08-21,470.1
Johnson's Bar,Barefoot,2023-08-28,451.85
Johnson's Bar,Barefoot,2023-09-04,445.94
Johnson's Bar,Barefoot,2023-09-11,368.36
Johnson's Bar,Barefoot,2023-09-18,331.46
Johnson's Bar,Barefoot,2023-09-25,403.62
Johnson's Bar,Barefoot,2023-10-02,208.64
Johnson's Bar,Barefoot,2023-10-16,479.75
Johnson's Bar,Barefoot,2023-10-30,417.78
Johnson's Bar,Barefoot,2023-11-13,552.11
Johnson's Bar,Barefoot,2023-11-27,0.0
Johnson's Bar,Barefoot,2023-12-18,237.71
Johnson's Bar,Barefoot,2023-12-25,676.4
Johnson's Bar,Budweiser,2023-01-16,146.62
Johnson's Bar,Budweiser,2023-01-30,210.72
Johnson's Bar,Budweiser,2023-02-13,909.1400000000001
Johnson's Bar,Budweiser,2023-02-20,488.45
Johnson's Bar,Budweiser,2023-02-27,512.98
Johnson's Bar,Budweiser,2023-03-06,101.15
Johnson's Bar,Budweiser,2023-03-13,461.54
Johnson's Bar,Budweiser,2023-03-20,983.8800000000001
Johnson's Bar,Budweiser,2023-04-03,1049.1
Johnson's Bar,Budweiser,2023-04-17,244.68
Johnson's Bar,Budweiser,2023-04-24,559.96
Johnson's Bar,Budweiser,2023-05-01,125.38
Johnson's Bar,Budweiser,2023-05-08,953.84
Johnson's Bar,Budweiser,2023-05-22,301.68
Johnson's Bar,Budweiser,2023-05-29,401.66
Johnson's Bar,Budweiser,2023-06-12,509.51
Johnson's Bar,Budweiser,2023-07-03,533.66
Johnson's Bar,Budweiser,2023-07-17,708.4000000000001
Johnson's Bar,Budweiser,2023-07-24,373.7
Johnson's Bar,Budweiser,2023-08-07,1145.17
Johnson's Bar,Budweiser,2023-08-14,788.64
Johnson's Bar,Budweiser,2023-08-21,653.2
Johnson's Bar,Budweiser,2023-08-28,479.74
Johnson's Bar,Budweiser,2023-09-04,246.27
Johnson's Bar,Budweiser,2023-09-11,1183.12
Johnson's Bar,Budweiser,2023-09-18,425.02
Johnson's Bar,Budweiser,2023-09-25,155.74
Johnson's Bar,Budweiser,2023-10-02,555.14
Johnson's Bar,Budweiser,2023-10-16,801.5
Johnson's Bar,Budweiser,2023-10-23,353.22
Johnson's Bar,Budweiser,2023-10-30,428.09000000000003
Johnson's Bar,Budweiser,2023-11-06,222.81
Johnson's Bar,Budweiser,2023-11-13,572.92
Johnson's Bar,Budweiser,2023-11-20,505.05
Johnson's Bar,Budweiser,2023-12-25,561.06
Johnson's Bar,Budweiser,2024-01-01,692.4300000000001
Johnson's Bar,Captain Morgan,2023-01-09,120.36
Johnson's Bar,Captain Morgan,2023-01-23,1310.03
Johnson's Bar,Captain Morgan,2023-01-30,313.66
Johnson's Bar,Captain Morgan,2023-02-06,616.54
Johnson's Bar,Captain Morgan,2023-02-13,622.9300000000001
Johnson's Bar,Captain Morgan,2023-02-20,757.84
Johnson's Bar,Captain Morgan,2023-02-27,1491.44
Johnson's Bar,Captain Morgan,2023-03-06,1035.8400000000001
Johnson's Bar,Captain Morgan,2023-03-13,582.27
Johnson's Bar,Captain Morgan,2023-03-20,1344.72
Johnson's Bar,Captain Morgan,2023-04-03,273.39
Johnson's Bar,Captain Morgan,2023-04-10,1736.08
Johnson's Bar,Captain Morgan,2023-04-17,231.94
Johnson's Bar,Captain Morgan,2023-04-24,887.5799999999999
Johnson's Bar,Captain Morgan,2023-05-01,0.0
Johnson's Bar,Captain Morgan,2023-05-08,0.0
Johnson's Bar,Captain Morgan,2023-05-15,347.41
Johnson's Bar,Captain Morgan,2023-05-22,1411.46
Johnson's Bar,Captain Morgan,2023-05-29,266.81
Johnson's Bar,Captain Morgan,2023-06-05,268.34
Johnson's Bar,Captain Morgan,2023-06-12,482.69
Johnson's Bar,Captain Morgan,2023-07-03,758.69
Johnson's Bar,Captain Morgan,2023-07-10,140.46
Johnson's Bar,Captain Morgan,2023-07-17,701.94
Johnson's Bar,Captain Morgan,2023-07-24,0.0
Johnson's Bar,Captain Morgan,2023-07-31,0.0
Johnson's Bar,Captain Morgan,2023-08-07,787.58
Johnson's Bar,Captain Morgan,2023-08-14,506.76
Johnson's Bar,Captain Morgan,2023-08-21,489.57000000000005
Johnson's Bar,Captain Morgan,2023-08-28,376.55
Johnson's Bar,Captain Morgan,2023-09-04,340.19
Johnson's Bar,Captain Morgan,2023-09-11,1625.1599999999999
Johnson's Bar,Captain Morgan,2023-09-18,604.58
Johnson's Bar,Captain Morgan,2023-10-02,581.63
Johnson's Bar,Captain Morgan,2023-10-09,1585.26
Johnson's Bar,Captain Morgan,2023-10-16,458.40999999999997
Johnson's Bar,Captain Morgan,2023-10-23,434.65999999999997
Johnson's Bar,Captain Morgan,2023-10-30,716.63
Johnson's Bar,Captain Morgan,2023-11-06,308.31
Johnson's Bar,Captain Morgan,2023-11-13,479.78
Johnson's Bar,Captain Morgan,2023-11-20,307.11
Johnson's Bar,Captain Morgan,2023-11-27,360.96
Johnson's Bar,Captain Morgan,2023-12-04,957.1
Johnson's Bar,Captain Morgan,2023-12-11,886.4
Johnson's Bar,Captain Morgan,2023-12-18,223.65
Johnson's Bar,Captain Morgan,2024-01-01,586.95
Johnson's Bar,Coors,2023-01-02,225.46
Johnson's Bar,Coors,2023-01-09,833.26
Johnson's Bar,Coors,2023-01-30,995.05
Johnson's Bar,Coors,2023-02-13,1143.32
Johnson's Bar,Coors,2023-02-20,437.75
Johnson's Bar,Coors,2023-03-06,366.15
Johnson's Bar,Coors,2023-03-13,273.55
Johnson's Bar,Coors,2023-03-20,571.14
Johnson's Bar,Coors,2023-03-27,334.08
Johnson's Bar,Coors,2023-04-10,248.02
Johnson's Bar,Coors,2023-04-24,119.95
Johnson's Bar,Coors,2023-05-01,908.78
Johnson's Bar,Coors,2023-05-15,714.4
Johnson's Bar,Coors,2023-06-05,1162.53
Johnson's Bar,Coors,2023-06-12,188.26
Johnson's Bar,Coors,2023-06-19,458.19
Johnson's Bar,Coors,2023-06-26,389.2
Johnson's Bar,Coors,2023-07-03,549.72
Johnson's Bar,Coors,2023-07-10,365.54
Johnson's Bar,Coors,2023-07-24,740.4300000000001
Johnson's Bar,Coors,2023-07-31,977.84
Johnson's Bar,Coors,2023-08-14,212.13
Johnson's Bar,Coors,2023-08-21,633.42
Johnson's Bar,Coors,2023-08-28,548.4300000000001
Johnson's Bar,Coors,2023-09-04,476.28
Johnson's Bar,Coors,2023-09-25,555.28
Johnson's Bar,Coors,2023-10-09,373.45
Johnson's Bar,Coors,2023-10-16,524.26
Johnson's Bar,Coors,2023-10-30,178.94
Johnson's Bar,Coors,2023-11-06,227.55
Johnson's Bar,Coors,2023-11-13,455.53
Johnson's Bar,Coors,2023-11-20,1006.1500000000001
Johnson's Bar,Coors,2023-11-27,303.65999999999997
Johnson's Bar,Coors,2023-12-04,107.4
Johnson's Bar,Coors,2023-12-18,945.6800000000001
Johnson's Bar,Coors,2023-12-25,352.42
Johnson's Bar,Coors,2024-01-01,639.78
Johnson's Bar,Grey Goose,2023-01-02,0.0
Johnson's Bar,Grey Goose,2023-01-09,444.43
Johnson's Bar,Grey Goose,2023-01-16,216.14
Johnson's Bar,Grey Goose,2023-01-23,373.71
Johnson's Bar,Grey Goose,2023-01-30,175.77
Johnson's Bar,Grey Goose,2023-02-06,423.9
Johnson's Bar,Grey Goose,2023-02-13,864.53
Johnson's Bar,Grey Goose,2023-02-20,162.91
Johnson's Bar,Grey Goose,2023-02-27,1647.67
Johnson's Bar,Grey Goose,2023-03-06,1077.35
Johnson's Bar,Grey Goose,2023-03-13,326.56
Johnson's Bar,Grey Goose,2023-03-20,241.07
Johnson's Bar,Grey Goose,2023-03-27,112.92
Johnson's Bar,Grey Goose,2023-04-17,511.58
Johnson's Bar,Grey Goose,2023-04-24,1726.47
Johnson's Bar,Grey Goose,2023-05-01,186.86
Johnson's Bar,Grey Goose,2023-05-08,685.97
Johnson's Bar,Grey Goose,2023-05-15,747.87
Johnson's Bar,Grey Goose,2023-05-29,819.38
Johnson's Bar,Grey Goose,2023-06-19,409.31
Johnson's Bar,Grey Goose,2023-06-26,814.9100000000001
Johnson's Bar,Grey Goose,2023-07-03,781.64
Johnson's Bar,Grey Goose,2023-07-10,129.0
Johnson's Bar,Grey Goose,2023-07-17,712.27
Johnson's Bar,Grey Goose,2023-07-24,204.09
Johnson's Bar,Grey Goose,2023-07-31,293.97
Johnson's Bar,Grey Goose,2023-08-07,1616.5
Johnson's Bar,Grey Goose,2023-08-14,297.38
Johnson's Bar,Grey Goose,2023-08-21,0.0
Johnson's Bar,Grey Goose,2023-08-28,989.5
Johnson's Bar,Grey Goose,2023-09-11,841.36
Johnson's Bar,Grey Goose,2023-09-18,352.05
Johnson's Bar,Grey Goose,2023-09-25,239.81
Johnson's Bar,Grey Goose,2023-10-09,505.63
Johnson's Bar,Grey Goose,2023-10-23,213.55
Johnson's Bar,Grey Goose,2023-11-06,1833.95
Johnson's Bar,Grey Goose,2023-11-20,1178.26
Johnson's Bar,Grey Goose,2023-11-27,462.31
Johnson's Bar,Grey Goose,2023-12-11,199.4
Johnson's Bar,Grey Goose,2023-12-18,904.88
Johnson's Bar,Grey Goose,2023-12-25,0.0
Johnson's Bar,Grey Goose,2024-01-01,1729.75
Johnson's Bar,Heineken,2023-01-09,129.85
Johnson's Bar,Heineken,2023-01-16,987.39
Johnson's Bar,Heineken,2023-01-23,737.64
Johnson's Bar,Heineken,2023-01-30,0.0
Johnson's Bar,Heineken,2023-02-06,697.8
Johnson's Bar,Heineken,2023-02-13,1020.19
Johnson's Bar,Heineken,2023-02-20,325.07
Johnson's Bar,Heineken,2023-02-27,580.94
Johnson's Bar,Heineken,2023-03-06,438.2
Johnson's Bar,Heineken,2023-03-27,151.01
Johnson's Bar,Heineken,2023-04-10,1058.19
Johnson's Bar,Heineken,2023-04-17,224.53
Johnson's Bar,Heineken,2023-04-24,524.73
Johnson's Bar,Heineken,2023-05-01,154.41
Johnson's Bar,Heineken,2023-05-08,457.49
Johnson's Bar,Heineken,2023-05-29,788.3199999999999
Johnson's Bar,Heineken,2023-06-05,537.61
Johnson's Bar,Heineken,2023-06-12,202.61
Johnson's Bar,Heineken,2023-06-19,105.69
Johnson's Bar,Heineken,2023-06-26,429.24
Johnson's Bar,Heineken,2023-07-10,346.94
Johnson's Bar,Heineken,2023-07-17,1042.64
Johnson's Bar,Heineken,2023-08-07,505.36
Johnson's Bar,Heineken,2023-08-14,314.98
Johnson's Bar,Heineken,2023-08-28,203.97
Johnson's Bar,Heineken,2023-09-04,527.59
Johnson's Bar,Heineken,2023-09-18,623.68
Johnson's Bar,Heineken,2023-09-25,263.43
Johnson's Bar,Heineken,2023-10-02,283.52
